equipment_type_desc,circuit_label_type_desc,sum_power,category
Stove Exhaust,Other,2.96,Other
Stove: Electricoven:  Electric - Stove/Oven,Other,11.679,Other
Stove: Electricoven:  Electric - Stove/Oven,Stove/Oven/Range,4535.517999999995,Appliances
Stove: Gasoven:  Dual Gas/Electric - Stove/Oven,Stove/Oven/Range,28.382,Appliances
Stove: Gasoven:  Electric - Stove/Oven,Stove/Oven/Range,55.34,Appliances
Stove: Gasoven:  Gas - Stove/Oven,Stove/Oven/Range,45.897999999999996,Appliances
Stove: Gasoven:  No Oven - Stove/Oven,Stove/Oven/Range,143.796,Appliances
Stove: No Stoveoven:  Electric - Stove/Oven,Other,0,Other
Stove: No Stoveoven:  Electric - Stove/Oven,Stove/Oven/Range,131.148,Appliances
Sub Main,Other,1012.005,Other
Sub Panel Feed For Shop,Other,1680.26,Other
Subfeed To Garage/shop,Other,412.928,Other
Sump Pump For Basement Bathroom,Other,7.6129999999999995,Other
Sun Room Heater,Other Zonal Heat,1073.409,Heating
"SW Bedroom Studio, Small Blue Bedroom, Inside Wall Outlet And Master, Front Porch Outlet",Other,323.956,Other
Trash Compactor,Other,0.006,Other
"Tv Room, Living Room",Other,62.424,Other
Under Counter Lights,Other,140.313,Other
Unknown,Other,742.473,Other
Unknown,Other,437.376,Other
Unknown - Dryer,Clothes Dryer,497.233,Appliances
"Unknown - Labeled Lighting, Could Also Include Outlets",Other,54.722,Other
"Unknown - Lights, But May Also Include Outlets",Other,156.75900000000001,Other
Unknown - Packaged AC,Central AC,65.688,AC
"Unknown , Likely Furnace",Other,15.045,Other
Unknown,Other,0.199,Other
Unknown,Other,0.966,Other
Unknown Circuit,Other,24.618,Other
Unknown Device Name,Dishwasher,80.339,Appliances
Unknown Device Name,Electric Furnace,1625.746,Heating
Unknown Device Name,Garbage Disposal,1.4040000000000001,Appliances
Unknown Device Name,Gas Furnace (Component),733.9540000000001,Heating
Unknown Device Name,Other,7664.496999999996,Other
Unknown Equipment,Other,54.875,Other
Unknown Fuel Type - Bathroom Vent,Other,604.427,Other
Unknown Fuel Type - Central Vac,Other,11.209,Other
Unknown Fuel Type - Dishwasher,Dishwasher,1990.001,Appliances
Unknown Fuel Type - Dishwasher,Other,0.017,Other
Unknown Fuel Type - Heater,Gas Furnace (Component),268.045,Heating
Unknown Fuel Type - Hot Tub,Hot Tub,1451.135,Other
Unknown Fuel Type - Kitchen Vent,Other,150.905,Other
Unknown Fuel Type - Refrigerator/Freezer,Other,639.672,Other
Unknown Fuel Type - Refrigerator/Freezer,Refrigerator/Freezer,3930.4399999999996,Appliances
Unknown Fuel Type - Washer,Clothes Dryer,80.935,Appliances
Unknown Fuel Type - Washer,Clothes Washer,1178.7880000000002,Appliances
Unknown Fuel Type - Washer,Other,41.03,Other
"Upstairs Bath Plug, Living Room",Other,42.532000000000004,Other
Upstairs Bathroom Outlets,Other,6.994,Other
Upstairs Bedroom,Other,0.005,Other
Upstairs Bedroom Outlets,Other,6.37,Other
Upstairs Except Room W/ Router,Other,75.042,Other
Upstairs Living Room,Other,200.094,Other
Utility,Other,127.855,Other
Utility,Other,18.674,Other
Utility Room Plug,Other,15.040000000000001,Other
Various,Other,117.98400000000001,Other
Various Appliances,Other,221.70600000000002,Other
Various Appliances - Kitchen Outlets?,Other,305.165,Other
Various Lighting,Other,247.74699999999999,Other
Various Lights,Other,250.59,Other
Various Outlets,Other,297.242,Other
Washer Dryer,Other,63.14,Other
Washer Outlet,Other,420.056,Other
Washing Machine/Laundry Room Outlet,Clothes Washer,21.813,Appliances
Water Fountain,Other,2.851,Other
Water Heater,Electric Resistance Storage Water Heaters,717.268,Heating
Water Heater,Electric Resistance Storage Water Heaters,692.424,Heating
Water Source Heat Pump,Ducted Heatpump,61.022999999999996,Heating
Whole House Power,Mains,203304.813,Mains
Whole House Power,Mains With Solar,22766.534,Mains
Workbench,Other,33.407000000000004,Other
? Kitchen Plugs,Other,0.603,Other
#2 Bedroom And Hallway Lights,Other,4.6049999999999995,Other
2 Upper Bedrooms,Other,15.117,Other
"2nd Floor Guest Room W/ Router, 1st Floor Bathroom, Living Room Outlet",Other,66.483,Other
50 Amp RV Outlet,Other,0.166,Other
"Addition Master - Bathroom Fan, Lights, Wall Heater",Other,0.198,Other
Addition Master  Bathroom Wall Outlets,Other,0,Other
Addition Subpanel,Other,1245.253,Other
Air Handler,Other,173.668,Other
Appliance Circuit,Other,438.071,Other
Appliances,Other,755.867,Other
Appliances - Kitchen Outlets?,Other,192.787,Other
Attic Furnace,Gas Furnace (Component),149.995,Heating
Back Room And Living Room Outlets And Lights,Other,366.672,Other
Backyard Lights,Other,0.403,Other
Basement Furnace,Gas Furnace (Component),421.011,Heating
Basement Plug,Other,17.738,Other
Basement Plugs,Other,1311.3029999999999,Other
Basement Plugs/ Dining Plugs,Other,7.6370000000000005,Other
Basement Rec Room Lights,Other,0.925,Other
Bath,Other,6.18,Other
Bath + 2 Bedroom,Other,21.369,Other
Bath GFCI Outlet,Other,4.841,Other
Bath Outlet,Other,20.886,Other
Bath Room,Other,16.509,Other
Bathroom,Other,17.472,Other
Bathroom & Patio Outlets,Other,117.315,Other
Bathroom GFCI Outlets,Other,0.06,Other
Bathroom Heat/vent,Other,202.125,Other
Bathroom Light/fan,Other,54.018,Other
Bathroom Near Entry - Outlets,Other,2.454,Other
Bathroom Near Entry And Guest Room - Outlets,Other,17.207,Other
Bathroom Outlet - Not Installed,Other,0.021,Other
Bathroom Outlets,Other,0.084,Other
Bathroom Outlets,Other,17.881,Other
"Bathroom, Kitchen",Other,50.308,Other
Bathrooms And Lights In Surrounding Areas,Other,6.818,Other
Bathtub Heater,Other,0,Other
Bathtub Pump,Other,3.08,Other
Bed/Bath Heat,Other Zonal Heat,113.278,Heating
Bedroom,Other,842.244,Other
Bedroom 3 Outlets,Other,0.001,Other
Bedroom Baseboard Heaters,Electric Baseboard Heaters,0.461,Heating
Bedroom Light,Other,200.01500000000001,Other
Bedroom Lights + Plugs,Other,233.502,Other
Bedroom Outlets,Other,402.631,Other
Bedroom Power,Other,35.14,Other
"Beds 2&3 Plugs & Lights, Main Bath Plugs & Lights",Other,18.399,Other
"Beds 3&4 Plugs & Lights, Master Bed Plugs & Lights",Other,102.001,Other
Blank #10,Other,123.385,Other
Blank #11,Other,8.019,Other
Blank #4,Other,360.052,Other
Blank #6,Other,484.755,Other
Blank #8,Other,1.373,Other
Blank #9,Other,25.494,Other
Bonus/entry,Other,321.703,Other
Bottom Oven,Other,2.969,Other
Buffet Outlet,Other,2.871,Other
Central Vacuum,Other,15.872,Other
Computer Room Outlets,Other,44.278999999999996,Other
Cook Top,Stove/Oven/Range,127.515,Appliances
Counter Cooktop,Stove/Oven/Range,60.129,Appliances
Dining Plugs - North Wall,Other,532.338,Other
Dining Room,Other,23.715,Other
Dining Room & Kitchen,Other,47.479,Other
Dining Room East Wall Outlets,Other,3.552,Other
Dining Room Outlets,Other,200.859,Other
Dining Room Recepts,Other,287.37,Other
Dishwasher,Dishwasher,24.027,Appliances
Disposal,Garbage Disposal,0.254,Appliances
Disposal,Other,47.007000000000005,Other
Disposal,Other,0.152,Other
Disposal & Microwave,Other,19.394000000000002,Other
Down Bedroom & Office,Other,901.551,Other
Downstairs Bathroom Outlets,Other,20.583,Other
Downstairs Bedroom,Other,612.424,Other
Downstairs Bedroom Outlets,Other,22.761,Other
Downstairs East Bedroom,Other,277.718,Other
Downstairs Family Room,Other,426.698,Other
Downstairs Master,Other,5.957,Other
Downstairs Outlets,Other,34.791,Other
Dryer,Clothes Dryer,24.18,Appliances
Dryer Plug,Other,0,Other
East And South Side Kitchen Outlets,Other,428.235,Other
Electric - Air Source Heat Pump,Central AC,0.005,AC
Electric - Air Source Heat Pump,Ducted Heatpump,39985.272,Heating
Electric - Central AC,Central AC,439.798,AC
Electric - Central AC,Ducted Heatpump,3597.764,Heating
Electric - Dryer,Clothes Dryer,13711.603000000001,Appliances
Electric - Electric Baseboard,Electric Baseboard Heaters,10904.934000000001,Heating
Electric - Furnace,Electric Furnace,28527.012,Heating
Electric - Furnace,Gas Furnace (Component),121.339,Heating
Electric - Furnace,Other,193.135,Other
Electric - Mini-Split HP,Ductless Heatpump,9698.28,Heating
Electric - Water Heater - Electric Heat Pump,Heat Pump Water Heater,1505.068,Heating
Electric - Water Heater - Electric Resistance,Electric Resistance Storage Water Heaters,46674.875,Heating
Electric - Water Source Heat Pump,Ducted Heatpump,449.706,Heating
Electric - Zonal Heat,Ductless Heatpump,654.056,Heating
Electric - Zonal Heat,Other,6.0120000000000005,Other
Electric - Zonal Heat,Other Zonal Heat,3546.7019999999998,Heating
Electric Car Charger,Electric Vehicle Charger,535.728,Other
Electric Car Charger - Chevy Bolt,Electric Vehicle Charger,2033.776,Other
Electric Cooktop,Stove/Oven/Range,51.247,Appliances
Electric Furnace,Electric Furnace,332.60200000000003,Heating
Electric Furnace And Air Handler,Electric Furnace,331.563,Heating
Electric Heat In Dining Room And Living Room,Other,0,Other
Electric Range Plug,Other,0.007,Other
Electric Room Heaters,Other,4.386,Other
Electric Room Heaters For Nook & Family Rm,Other Zonal Heat,636.947,Heating
Entry And Study,Other,33.631,Other
"Entry, Hall",Other,3.376,Other
EVSE,Electric Vehicle Charger,1660.461,Other
Exterior Outlet,Other,17.985,Other
Family And Dining Room - Outlets And Lights,Other,267.86,Other
Family Room & Front Room,Other,385.386,Other
"Family Room, Den, And Back Porch Lights",Other,273.38,Other
Feed To Garage Sub-panel,Other With Solar,8012.922,Other
Feed To Sub Panel In Outbuilding,Other,0.163,Other
Foyeur Lights/ Additional Sconces Cans And Fan,Other,20.652,Other
Freezer Plug,Other,0.001,Other
"Freezer, Lights, Kitchen",Other,287.085,Other
Front Area - Lights And Plugs,Other,74.619,Other
Front Bath & Bedroom,Other,126.073,Other
Front Bath Light And Master Bedroom,Other,40.018,Other
Front Porch GFI Outlet,Other,34.348,Other
Furnace,Electric Furnace,2812.37,Heating
Furnace,Gas Furnace (Component),1384.6580000000001,Heating
Furnace,Electric Furnace,4013.537,Heating
Furnace,Gas Furnace (Component),1763.802,Heating
Furnace,Gas Furnace (Component),300.613,Heating
Furnace Backup,Electric Furnace,1185.504,Heating
Furnace Backup Heat,Electric Furnace,1337.154,Heating
Furnace Condensate Pump,Other,246.71,Other
Furnace Electric Heat,Electric Furnace,2070.046,Heating
Furnace Fan,Gas Furnace (Component),254.013,Heating
Furnace Fan,Electric Furnace,2330.081,Heating
Furnace Fan,Gas Furnace (Component),921.308,Heating
Furnace Main,Electric Furnace,1167.77,Heating
Furnace Other,Other,0.612,Other
Furnace Plug,Other,3.204,Other
Furnace Power,Gas Furnace (Component),2222.0299999999997,Heating
Furnace Power,Gas Furnace (Component),128.062,Heating
Game Room Addition,Other,220.416,Other
Garage,Other,657.014,Other
Garage,Other,76.262,Other
"Garage Door Opener, South Wall, Outside",Other,25.518,Other
"Garage Door Opener, West Wall",Other,137.251,Other
Garage Doors,Other,52.429,Other
Garage Lights,Other,0.069,Other
Garage Lights,Other,549.4340000000001,Other
Garage Lights & Outlets,Other,395.942,Other
Garage Outlet,Other,39.61,Other
Garage Outlet,Other,0.5660000000000001,Other
Garage Outlets,Other,3.251,Other
Garage Outlets,Other,203.062,Other
Garage Power,Other,106.7,Other
Garage South Side,Other,175.709,Other
Garbage Disposal,Other,0.157,Other
Garbage Disposal,Garbage Disposal,18.061999999999998,Appliances
Garbage Disposal,Other,24.837,Other
Gas Furnace,Gas Furnace (Component),222.991,Heating
GFCI Kitchen Plugs,Other,118.668,Other
GFI Breaker,Other,0,Other
GFI Breaker Circuit,Other,9.204,Other
GFI Outlet,Other,11.865,Other
GFI Outlet/circuit,Other,12.301,Other
GFI Protected Outlets,Other,0.002,Other
GFI-Bath Recept,Other,44.329,Other
Golf Outlets,Other,9.993,Other
Great Room & Hallway/den,Other,391.492,Other
Greenhouse,Other,338.253,Other
"Guest Bath, Upstairs Bath",Other,7.025,Other
Hall And Bedrooms,Other,191.558,Other
"Hall Bath, Lights, Upstairs Bed Outlets",Other,311.239,Other
"Hall, Study, Living Room, Dining Room",Other,51.237,Other
Halllway And Master Lights,Other,438.117,Other
HEAT,Gas Furnace (Component),147.51500000000001,Heating
Heat - Kitchen & Stairs,Other,0,Other
Heatpump Backup Heat,Ducted Heatpump,0,Heating
Hood,Other,11.155,Other
Hood/microwave,Other,65.262,Other
Hot Tub,Hot Tub,1470.65,Other
Hot Tub,Hot Tub,1773.721,Other
Hottub,Hot Tub,767.672,Other
Hybrid  Water Heater,Heat Pump Water Heater,149.885,Heating
Instant Water Heater,Instantaneous Water Heater (Elec),73.071,Heating
Island Kitchen Outlets,Other,15.36,Other
Island Lights,Other,74.405,Other
Jacuzzi,Hot Tub,1103.89,Other
Jet Tub,Other,7.799,Other
Jetted Tub,Other,1.9180000000000001,Other
Kictchen Outlets + Fridge,Other,271.336,Other
Kitchen,Other,559.773,Other
"Kitchen - Outlets, Fridge, Toaster Oven",Other,313.522,Other
Kitchen & Dining Lights,Other,25.705,Other
Kitchen & Dining Outlets,Other,104.004,Other
Kitchen & Dining Room Plugs,Other,12.929,Other
Kitchen And Dining Lights,Other,471.483,Other
Kitchen And Dining Room Lights,Other,5.373,Other
Kitchen And Hallway Bath Lights,Other,127.634,Other
Kitchen Appliance,Other,296.23,Other
Kitchen Appliance,Other,24.060000000000002,Other
Kitchen Appliance Plugs,Other,178.482,Other
Kitchen Appliance Plugs,Other,5.603,Other
Kitchen Circuit,Other,30.924000000000003,Other
Kitchen Countertop Outlets,Other,93.12899999999999,Other
Kitchen GFCI Outlet,Other,25.931,Other
Kitchen GFCI Outlets,Other,35.315,Other
Kitchen GFCI Outlets,Other,2.299,Other
Kitchen Hood,Other,1.608,Other
Kitchen Lighting,Other,230.03400000000002,Other
Kitchen Lights,Other,46.344,Other
Kitchen Lights,Other,21.628,Other
Kitchen Lights,Other,5.653,Other
Kitchen Lights And Bathroom Radiant Heating,Other,1214.099,Other
"Kitchen Lights, Fridge, And Outlets",Other,293.378,Other
Kitchen Outlet Opposite Of Sink,Other,342.665,Other
Kitchen Outlet2,Other,137.753,Other
Kitchen Outlets,Other,2151.592,Other
Kitchen Outlets,Other,111.32600000000001,Other
"Kitchen Outlets - Refrigerator, Dishwasher, Hood, Phone",Other,167.034,Other
Kitchen Outlets,Other,64.136,Other
Kitchen Outlets,Other,0.5690000000000001,Other
Kitchen Outlets + Fridge,Other,91.023,Other
Kitchen Plug,Other,2.994,Other
Kitchen Plug-ins,Other,182.98,Other
Kitchen Plug-ins,Other,36.331,Other
Kitchen Plugs,Other,71.251,Other
Kitchen Plugs - East Wall,Other,119.411,Other
Kitchen Plugs 2,Other,44.488,Other
"Kitchen, Back Porch Lights",Other,392.609,Other
"Kitchen, Dining, Deck Flood Lights",Other,30.04,Other
"Kitchen, Dining, Family Room Outlets",Other,182.972,Other
"Kitchen, Garage",Other,35.295,Other
"Kitchen, Island, Nook",Other,15.315,Other
Laundry Room Lights And Outlets,Other,35.28,Other
"Laundry Room Lights, Family Room Outlet, And Master Outlets",Other,73.201,Other
Laundry Room Lights/back Porch,Other,27.822,Other
Laundry Room Outlet,Clothes Washer,41.814,Appliances
Laundry Room Outlets,Other,1.924,Other
Laundry Room Outlets,Other,41.26,Other
Library Outlets,Other,150.85399999999998,Other
Light #2,Other,1748.852,Other
Lighting,Other,977.769,Other
Lighting - All Bedrooms,Other,70.721,Other
"Lighting Bdrm 2, Bth 1, Mst Bth",Other,18.785,Other
Lighting Circuit,Other,177.78900000000002,Other
Lighting Circuit. Could Also Contain Outlets,Other,137.123,Other
Lighting Den,Other,208.255,Other
Lighting Mst Bdrm,Other,160.203,Other
Lighting North Basement,Other,648.815,Other
Lighting Over Sink,Other,93.62299999999999,Other
"Lighting, Garage & Rec Room",Other,154.248,Other
Lights,Other,54.345,Other
Lights,Other,174.742,Other
Lights,Other,121.8,Other
Lights,Other,205.371,Other
Lights,Other,81.94200000000001,Other
Lights & Outlets In Master Bed & Bath,Other,116.86099999999999,Other
Lights And/or Outlets For Multiple Rooms,Other,79.081,Other
Lights And/or Outlets In Beds & Baths,Other,91.863,Other
Lights In Utility Area,Other,70.501,Other
Lights/kitchen,Other,227.734,Other
"Likely Lighting In Laundry, Office, Upstairs Bath",Other,225.306,Other
"Living Rm, Porch, Ext GFI",Other,108.638,Other
Living Room,Other,1063.081,Other
Living Room,Other,42.331,Other
Living Room External Wall Outlets/garage Lights,Other,95.04,Other
Living Room Lights,Other,66.84400000000001,Other
Living Room Plugs,Other,0.01,Other
Living Room Plugs & Garage Plugs,Other,73.849,Other
"Living Room, Patio, And Laundry Room Lights",Other,377.467,Other
Living Room/Ext Outlets,Other,43.047000000000004,Other
Main Floor Bathroom,Other,23.204,Other
Main Kitchen Outlets,Other,151.569,Other
Main Lights,Other,48.739,Other
Mains,Mains,10117.666,Mains
Master Bath,Other,110.989,Other
Master Bath & Bedroom,Other,5.796,Other
Master Bath And Front Bath Outlets,Other,45.945,Other
Master Bath Lights,Other,135.292,Other
Master Bath Plugs,Other,212.85799999999998,Other
Master Bathroom - Outlet,Other,9.581,Other
Master Bathroom And Master Bedroom - Outlets,Other,38.899,Other
Master Bed,Other,16.141000000000002,Other
Master Bed Outlets,Other,0.874,Other
"Master Bed, Bath",Other,130.5,Other
Master Bedroom,Other,57.143,Other
"Master Bedroom, Master Bath, Living Room Outlets",Other,34.231,Other
Microwave,Microwave,151.001,Appliances
Microwave,Other,619.952,Other
Microwave,Microwave,174.47000000000003,Appliances
Microwave,Other,35.374,Other
Microwave Outlet,Other,9.101,Other
"Microwave, Hood, And Range Display",Other,52.664,Other
Mini Split,Ductless Heatpump,173.192,Heating
Motor Home,Other,0.341,Other
Natural Gas Furnace Fan,Gas Furnace (Component),775.1320000000001,Heating
Nook Plugs,Other,93.172,Other
"North/west Bath Plugs, Soffit Plugs South",Other,5.438,Other
NW Corner Of House,Other,365.679,Other
Office,Other,54.924,Other
Office & Master Bath,Other,60.09,Other
Office Outlets,Other,49.069,Other
"Office, Garage, Overhead Door",Other,47.412,Other
Outdoor Outlet,Other,12.35,Other
Outdoor Shed,Other,38.556999999999995,Other
Outhlets,Other,31.03,Other
Outlet For Chest Freezer And Other Misc,Refrigerator/Freezer,76.481,Appliances
Outlet Next To Refrigerator,Other,36.236,Other
Outlet Used For Refrigerator And Window AC,Other,23.889,Other
Outlets,Other,313.395,Other
"Outlets In Mud Room, Contains 1 Upright And 1 Chest Freezer",Other,334.085,Other
Outlets In Utility Area,Other,81.277,Other
Outside Receptacle,Other,13.979000000000001,Other
Propane - Water Heater - Fossil Fuel Condensing,Other,10.239,Other
Range,Stove/Oven/Range,14.96,Appliances
Rec Room Outlets,Other,197.079,Other
"Refer Outlets, Golf Shop",Other,48.232,Other
"Refrig, Opposite-Side Outlets",Other,136.469,Other
Refrigerator/freezer,Refrigerator/Freezer,89.39,Appliances
Roof PV,Solar,0,Solar
"SE Small Master- Except One Outlet On Inside Wall By Closet/hall Bath, Hall Lights And Outlet, And Dinette Chandelier",Other,193.078,Other
Second Stage Of Furnace Heat,Electric Furnace,3517.783,Heating
Shop,Other,1073.021,Other
Shop Plugs 1,Other,134.659,Other
